workerid,trial_type,order,error,response,type,id,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
208,one_slider,4,NA,0.27,prime,inherit,English,2,Male,27,no,Different ways of saying things,Yes,0.2,3,Windows,1080,1920,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3ZPBJO59KQ0YB5ZLGAZSW85RFXVDH6,208,Approved,Sat May 26 13:27:29 PDT 2018,Fri May 25 20:45:19 PDT 2018,Fri May 25 20:47:29 PDT 2018,Sat May 26 13:27:55 PDT 2018,,,,,[],or_noprime_orthog,2.1101
208,one_slider,5,NA,0.68,prime,mail,English,2,Male,27,no,Different ways of saying things,Yes,0.2,3,Windows,1080,1920,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3ZPBJO59KQ0YB5ZLGAZSW85RFXVDH6,208,Approved,Sat May 26 13:27:29 PDT 2018,Fri May 25 20:45:19 PDT 2018,Fri May 25 20:47:29 PDT 2018,Sat May 26 13:27:55 PDT 2018,,,,,[],or_noprime_orthog,2.1101
208,one_slider,6,NA,0.74,prime,dealership,English,2,Male,27,no,Different ways of saying things,Yes,0.2,3,Windows,1080,1920,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3ZPBJO59KQ0YB5ZLGAZSW85RFXVDH6,208,Approved,Sat May 26 13:27:29 PDT 2018,Fri May 25 20:45:19 PDT 2018,Fri May 25 20:47:29 PDT 2018,Sat May 26 13:27:55 PDT 2018,,,,,[],or_noprime_orthog,2.1101
208,one_slider,7,NA,0.82,crit,party,English,2,Male,27,no,Different ways of saying things,Yes,0.2,3,Windows,1080,1920,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3ZPBJO59KQ0YB5ZLGAZSW85RFXVDH6,208,Approved,Sat May 26 13:27:29 PDT 2018,Fri May 25 20:45:19 PDT 2018,Fri May 25 20:47:29 PDT 2018,Sat May 26 13:27:55 PDT 2018,,,,,[],or_noprime_orthog,2.1101
209,practice_trial,1,FALSE,0.15,filler,low_right,English,2,Female,26,No.,How accurately someone else understood the meaning of a sentence and rewrote it.,Yes,0.2,2,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,37TD41K0AI8DWM7NR8GGGGUB381CSR,209,Approved,Sat May 26 13:30:04 PDT 2018,Fri May 25 20:47:18 PDT 2018,Fri May 25 20:50:04 PDT 2018,Sat May 26 13:30:55 PDT 2018,,,,,[],or_notbothprime_exclu,2.615666667
209,practice_trial,2,FALSE,0.99,filler,high_right,English,2,Female,26,No.,How accurately someone else understood the meaning of a sentence and rewrote it.,Yes,0.2,2,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,37TD41K0AI8DWM7NR8GGGGUB381CSR,209,Approved,Sat May 26 13:30:04 PDT 2018,Fri May 25 20:47:18 PDT 2018,Fri May 25 20:50:04 PDT 2018,Sat May 26 13:30:55 PDT 2018,,,,,[],or_notbothprime_exclu,2.615666667
209,one_slider,3,NA,1,prime,mail,English,2,Female,26,No.,How accurately someone else understood the meaning of a sentence and rewrote it.,Yes,0.2,2,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,37TD41K0AI8DWM7NR8GGGGUB381CSR,209,Approved,Sat May 26 13:30:04 PDT 2018,Fri May 25 20:47:18 PDT 2018,Fri May 25 20:50:04 PDT 2018,Sat May 26 13:30:55 PDT 2018,,,,,[],or_notbothprime_exclu,2.615666667
209,one_slider,4,NA,0.99,prime,dealership,English,2,Female,26,No.,How accurately someone else understood the meaning of a sentence and rewrote it.,Yes,0.2,2,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,37TD41K0AI8DWM7NR8GGGGUB381CSR,209,Approved,Sat May 26 13:30:04 PDT 2018,Fri May 25 20:47:18 PDT 2018,Fri May 25 20:50:04 PDT 2018,Sat May 26 13:30:55 PDT 2018,,,,,[],or_notbothprime_exclu,2.615666667
209,one_slider,5,NA,0.99,prime,inherit,English,2,Female,26,No.,How accurately someone else understood the meaning of a sentence and rewrote it.,Yes,0.2,2,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,37TD41K0AI8DWM7NR8GGGGUB381CSR,209,Approved,Sat May 26 13:30:04 PDT 2018,Fri May 25 20:47:18 PDT 2018,Fri May 25 20:50:04 PDT 2018,Sat May 26 13:30:55 PDT 2018,,,,,[],or_notbothprime_exclu,2.615666667
209,one_slider,6,NA,0.98,prime,birthday,English,2,Female,26,No.,How accurately someone else understood the meaning of a sentence and rewrote it.,Yes,0.2,2,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,37TD41K0AI8DWM7NR8GGGGUB381CSR,209,Approved,Sat May 26 13:30:04 PDT 2018,Fri May 25 20:47:18 PDT 2018,Fri May 25 20:50:04 PDT 2018,Sat May 26 13:30:55 PDT 2018,,,,,[],or_notbothprime_exclu,2.615666667
209,one_slider,7,NA,1,crit,party,English,2,Female,26,No.,How accurately someone else understood the meaning of a sentence and rewrote it.,Yes,0.2,2,Windows,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,37TD41K0AI8DWM7NR8GGGGUB381CSR,209,Approved,Sat May 26 13:30:04 PDT 2018,Fri May 25 20:47:18 PDT 2018,Fri May 25 20:50:04 PDT 2018,Sat May 26 13:30:55 PDT 2018,,,,,[],or_notbothprime_exclu,2.615666667
210,practice_trial,1,TRUE,0.11,filler,low_right,English,2,Female,49,No,It was checking reading comprehension.,Yes,Yes,3,Mac,1440,2560,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3JC6VJ2SACIOX5CEVY7HHAUVPL95AH,210,Approved,Sat May 26 13:36:15 PDT 2018,Fri May 25 20:52:36 PDT 2018,Fri May 25 20:56:15 PDT 2018,Sat May 26 13:36:55 PDT 2018,,,,,[],or_notbothprime_orthog,3.524833333
210,practice_trial,2,FALSE,1,filler,high_right,English,2,Female,49,No,It was checking reading comprehension.,Yes,Yes,3,Mac,1440,2560,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3JC6VJ2SACIOX5CEVY7HHAUVPL95AH,210,Approved,Sat May 26 13:36:15 PDT 2018,Fri May 25 20:52:36 PDT 2018,Fri May 25 20:56:15 PDT 2018,Sat May 26 13:36:55 PDT 2018,,,,,[],or_notbothprime_orthog,3.524833333
210,one_slider,3,NA,1,prime,dealership,English,2,Female,49,No,It was checking reading comprehension.,Yes,Yes,3,Mac,1440,2560,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3JC6VJ2SACIOX5CEVY7HHAUVPL95AH,210,Approved,Sat May 26 13:36:15 PDT 2018,Fri May 25 20:52:36 PDT 2018,Fri May 25 20:56:15 PDT 2018,Sat May 26 13:36:55 PDT 2018,,,,,[],or_notbothprime_orthog,3.524833333
210,one_slider,4,NA,1,prime,birthday,English,2,Female,49,No,It was checking reading comprehension.,Yes,Yes,3,Mac,1440,2560,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3JC6VJ2SACIOX5CEVY7HHAUVPL95AH,210,Approved,Sat May 26 13:36:15 PDT 2018,Fri May 25 20:52:36 PDT 2018,Fri May 25 20:56:15 PDT 2018,Sat May 26 13:36:55 PDT 2018,,,,,[],or_notbothprime_orthog,3.524833333
210,one_slider,5,NA,0,prime,inherit,English,2,Female,49,No,It was checking reading comprehension.,Yes,Yes,3,Mac,1440,2560,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3JC6VJ2SACIOX5CEVY7HHAUVPL95AH,210,Approved,Sat May 26 13:36:15 PDT 2018,Fri May 25 20:52:36 PDT 2018,Fri May 25 20:56:15 PDT 2018,Sat May 26 13:36:55 PDT 2018,,,,,[],or_notbothprime_orthog,3.524833333
210,one_slider,6,NA,1,prime,mail,English,2,Female,49,No,It was checking reading comprehension.,Yes,Yes,3,Mac,1440,2560,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3JC6VJ2SACIOX5CEVY7HHAUVPL95AH,210,Approved,Sat May 26 13:36:15 PDT 2018,Fri May 25 20:52:36 PDT 2018,Fri May 25 20:56:15 PDT 2018,Sat May 26 13:36:55 PDT 2018,,,,,[],or_notbothprime_orthog,3.524833333
210,one_slider,7,NA,1,crit,party,English,2,Female,49,No,It was checking reading comprehension.,Yes,Yes,3,Mac,1440,2560,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3JC6VJ2SACIOX5CEVY7HHAUVPL95AH,210,Approved,Sat May 26 13:36:15 PDT 2018,Fri May 25 20:52:36 PDT 2018,Fri May 25 20:56:15 PDT 2018,Sat May 26 13:36:55 PDT 2018,,,,,[],or_notbothprime_orthog,3.524833333
211,practice_trial,1,TRUE,0.18,filler,low_right,English,1,Female,40,No,Basic reasoning?,Yes,0.5,2,Linux,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3TAYZSBPLM70Y4FLUFRA43LPRHPS2Z,211,Approved,Sat May 26 13:37:07 PDT 2018,Fri May 25 20:53:28 PDT 2018,Fri May 25 20:57:07 PDT 2018,Sat May 26 13:37:55 PDT 2018,,,,,[],or_andprime_orthog,3.579316667
211,practice_trial,2,FALSE,0.97,filler,high_right,English,1,Female,40,No,Basic reasoning?,Yes,0.5,2,Linux,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3TAYZSBPLM70Y4FLUFRA43LPRHPS2Z,211,Approved,Sat May 26 13:37:07 PDT 2018,Fri May 25 20:53:28 PDT 2018,Fri May 25 20:57:07 PDT 2018,Sat May 26 13:37:55 PDT 2018,,,,,[],or_andprime_orthog,3.579316667
211,one_slider,3,NA,0.99,prime,birthday,English,1,Female,40,No,Basic reasoning?,Yes,0.5,2,Linux,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3TAYZSBPLM70Y4FLUFRA43LPRHPS2Z,211,Approved,Sat May 26 13:37:07 PDT 2018,Fri May 25 20:53:28 PDT 2018,Fri May 25 20:57:07 PDT 2018,Sat May 26 13:37:55 PDT 2018,,,,,[],or_andprime_orthog,3.579316667
211,one_slider,4,NA,0.97,prime,mail,English,1,Female,40,No,Basic reasoning?,Yes,0.5,2,Linux,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3TAYZSBPLM70Y4FLUFRA43LPRHPS2Z,211,Approved,Sat May 26 13:37:07 PDT 2018,Fri May 25 20:53:28 PDT 2018,Fri May 25 20:57:07 PDT 2018,Sat May 26 13:37:55 PDT 2018,,,,,[],or_andprime_orthog,3.579316667
211,one_slider,5,NA,0.98,prime,inherit,English,1,Female,40,No,Basic reasoning?,Yes,0.5,2,Linux,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3TAYZSBPLM70Y4FLUFRA43LPRHPS2Z,211,Approved,Sat May 26 13:37:07 PDT 2018,Fri May 25 20:53:28 PDT 2018,Fri May 25 20:57:07 PDT 2018,Sat May 26 13:37:55 PDT 2018,,,,,[],or_andprime_orthog,3.579316667
211,one_slider,6,NA,0.99,prime,dealership,English,1,Female,40,No,Basic reasoning?,Yes,0.5,2,Linux,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3TAYZSBPLM70Y4FLUFRA43LPRHPS2Z,211,Approved,Sat May 26 13:37:07 PDT 2018,Fri May 25 20:53:28 PDT 2018,Fri May 25 20:57:07 PDT 2018,Sat May 26 13:37:55 PDT 2018,,,,,[],or_andprime_orthog,3.579316667
211,one_slider,7,NA,0.99,crit,party,English,1,Female,40,No,Basic reasoning?,Yes,0.5,2,Linux,768,1366,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3TAYZSBPLM70Y4FLUFRA43LPRHPS2Z,211,Approved,Sat May 26 13:37:07 PDT 2018,Fri May 25 20:53:28 PDT 2018,Fri May 25 20:57:07 PDT 2018,Sat May 26 13:37:55 PDT 2018,,,,,[],or_andprime_orthog,3.579316667
212,practice_trial,1,FALSE,0.14,filler,low_right,English,2,Female,72,no,not sure,Yes,0.2,3,Windows,720,1152,Firefox,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3VJ40NV2QJMFKBH56DUXLLKEU5ZTOV,212,Approved,Sat May 26 13:40:07 PDT 2018,Fri May 25 20:55:59 PDT 2018,Fri May 25 21:00:07 PDT 2018,Sat May 26 13:40:55 PDT 2018,,,,,[],or_noprime_oneshot,3.988883333
212,practice_trial,2,FALSE,0.9,filler,high_right,English,2,Female,72,no,not sure,Yes,0.2,3,Windows,720,1152,Firefox,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3VJ40NV2QJMFKBH56DUXLLKEU5ZTOV,212,Approved,Sat May 26 13:40:07 PDT 2018,Fri May 25 20:55:59 PDT 2018,Fri May 25 21:00:07 PDT 2018,Sat May 26 13:40:55 PDT 2018,,,,,[],or_noprime_oneshot,3.988883333
212,one_slider,3,NA,0.19,crit,party,English,2,Female,72,no,not sure,Yes,0.2,3,Windows,720,1152,Firefox,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3VJ40NV2QJMFKBH56DUXLLKEU5ZTOV,212,Approved,Sat May 26 13:40:07 PDT 2018,Fri May 25 20:55:59 PDT 2018,Fri May 25 21:00:07 PDT 2018,Sat May 26 13:40:55 PDT 2018,,,,,[],or_noprime_oneshot,3.988883333
213,practice_trial,1,FALSE,0.21,filler,low_right,Telugu,2,Female,41,NO,Language comprehension,Yes,0.5,4,Windows,800,1423,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3R0T90IZ1TBA6HYWW8MZR2B8FX9CG9,213,Approved,Sat May 26 13:42:05 PDT 2018,Fri May 25 20:57:53 PDT 2018,Fri May 25 21:02:05 PDT 2018,Sat May 26 13:42:55 PDT 2018,,,,,[],or_notbothprime_orthog,4.119066667
213,practice_trial,2,FALSE,0.98,filler,high_right,Telugu,2,Female,41,NO,Language comprehension,Yes,0.5,4,Windows,800,1423,Chrome,3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,373MH2DFEYZMZFBQ6491XEERMLCBHZ,Participate in a Linguistics Experiment!,Provide your judgments about sentences of English.,language research stanford fun cognitive science university explanations,$0.20,Fri May 25 12:23:35 PDT 2018,220,0,0,220,Reviewable,NotReviewed,1 cond,1800,60000,Sun Jun 24 12:23:35 PDT 2018,https://requester.mturk.com/mturk/manageHIT?HITId=3TUOHPJXYHWRJH1XC7H23ZNJXBVXWR,3R0T90IZ1TBA6HYWW8MZR2B8FX9CG9,213,Approved,Sat May 26 13:42:05 PDT 2018,Fri May 25 20:57:53 PDT 2018,Fri May 25 21:02:05 PDT 2018,Sat May 26 13:42:55 PDT 2018,,,,,[],or_notbothprime_orthog,4.119066667
